path,type,license,license_confidence,source_url,chosen_path,roblox_import_notes,verification
ThirdPartyResources/Characters/Adventurer/Materials/Pupil.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; Unity material referencing character texture (texture rows carry the real license),n/a
ThirdPartyResources/Characters/Adventurer/Materials/Shirt.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; Unity material referencing character texture (texture rows carry the real license),n/a
ThirdPartyResources/Characters/Adventurer/Materials/Skin.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; Unity material referencing character texture (texture rows carry the real license),n/a
ThirdPartyResources/Characters/Adventurer/Materials/SkinMatt/HairSkin1.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; Unity material referencing character texture (texture rows carry the real license),n/a
ThirdPartyResources/Characters/Adventurer/Materials/SkinMatt/UnderShirtSkin1.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; Unity material referencing character texture (texture rows carry the real license),n/a
ThirdPartyResources/Characters/Adventurer/Materials/UnderShirt.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; Unity material referencing character texture (texture rows carry the real license),n/a
ThirdPartyResources/Characters/Adventurer/Models/Adventurer.fbx,mesh,CC0,low,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,"rigged chibi character (playable 'Vincent'); no KayKit/Quaternius name match; publisher disclosure: poly.pizza CC0; unverified; publisher disclosure covers ThirdPartyResources models as CC0. rigged mesh: use Roblox Importer (not bulk), <=4 bone influences/vertex, frozen transforms",unverified
ThirdPartyResources/Characters/Adventurer/Models/Black.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; Unity material referencing character texture (texture rows carry the real license),n/a
ThirdPartyResources/Characters/Adventurer/Models/Dagger 3.fbx,mesh,CC0,medium,https://github.com/KayKit-Game-Assets/KayKit-Character-Pack-Skeletons-1.0,B,"near-match to KayKit original dagger.fbx (KayKit Adventurers, hash differs = re-export); template file is a re-export; prefer Path A original from extraction/originals. mesh <=20k tri, single UV, watertight; identical MeshId+TextureId for instancing",unverified
ThirdPartyResources/Characters/Adventurer/Models/Dagger 3.prefab,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
ThirdPartyResources/Characters/Adventurer/Models/Face.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; Unity material referencing character texture (texture rows carry the real license),n/a
ThirdPartyResources/Characters/Adventurer/Models/FullMask_Adventurer.mask,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
ThirdPartyResources/Characters/Adventurer/Models/Grey.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; Unity material referencing character texture (texture rows carry the real license),n/a
ThirdPartyResources/Characters/Adventurer/Models/Hair.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; Unity material referencing character texture (texture rows carry the real license),n/a
ThirdPartyResources/Characters/Adventurer/Models/Main.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; Unity material referencing character texture (texture rows carry the real license),n/a
ThirdPartyResources/Characters/Adventurer/Models/Skin.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; Unity material referencing character texture (texture rows carry the real license),n/a
ThirdPartyResources/Characters/Adventurer/Models/TopMask_Adventurer.mask,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
ThirdPartyResources/Characters/Adventurer/SkillData/DaggerAA.asset,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; ScriptableObject skill data - rebuild as Luau Config (values already extracted to extraction/gamedata-json where applicable),n/a
ThirdPartyResources/Characters/Adventurer/SkillData/DaggerSkill.asset,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; ScriptableObject skill data - rebuild as Luau Config (values already extracted to extraction/gamedata-json where applicable),n/a
ThirdPartyResources/Characters/Adventurer/SkillData/DaggerUltimate.asset,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; ScriptableObject skill data - rebuild as Luau Config (values already extracted to extraction/gamedata-json where applicable),n/a
ThirdPartyResources/Characters/Adventurer/SkillData/Dash.asset,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; ScriptableObject skill data - rebuild as Luau Config (values already extracted to extraction/gamedata-json where applicable),n/a
ThirdPartyResources/Characters/Adventurer/VincentDefault.prefab,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
ThirdPartyResources/Characters/Adventurer/VincentSkin1.prefab,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
ThirdPartyResources/Characters/Adventurer/VincentSkin2.prefab,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
ThirdPartyResources/Characters/Mage/BackHole/BlackHole_BaseColor.png,texture,Unity-EULA,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,"skill icon / VFX texture, likely BizachiCode-original. embed only, no standalone redistribution; upload Restricted. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps",unverified
ThirdPartyResources/Characters/Mage/BackHole/BlackHole_Blackhole_mat.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; Unity material referencing character texture (texture rows carry the real license),n/a
ThirdPartyResources/Characters/Mage/BackHole/Blackhole.fbx,mesh,CC0,low,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,"no public original located; possibly BizachiCode-original VFX mesh; unverified; publisher disclosure covers ThirdPartyResources models as CC0. mesh <=20k tri, single UV, watertight; identical MeshId+TextureId for instancing",unverified
ThirdPartyResources/Characters/Mage/BackHole/Blackhole.prefab,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
ThirdPartyResources/Characters/Mage/MageAA.asset,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; ScriptableObject skill data - rebuild as Luau Config (values already extracted to extraction/gamedata-json where applicable),n/a
ThirdPartyResources/Characters/Mage/MageController.controller,animation,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; Mecanim state machine - re-implement in Luau with AnimationTrack priority/loops,n/a
ThirdPartyResources/Characters/Mage/MageOrb.prefab,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
ThirdPartyResources/Characters/Mage/MageOrbMini.prefab,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
ThirdPartyResources/Characters/Mage/MageSkill.asset,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; ScriptableObject skill data - rebuild as Luau Config (values already extracted to extraction/gamedata-json where applicable),n/a
ThirdPartyResources/Characters/Mage/MageSkill2.asset,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; ScriptableObject skill data - rebuild as Luau Config (values already extracted to extraction/gamedata-json where applicable),n/a
ThirdPartyResources/Characters/Mage/MageSkill3.asset,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; ScriptableObject skill data - rebuild as Luau Config (values already extracted to extraction/gamedata-json where applicable),n/a
ThirdPartyResources/Characters/Mage/MagicWall.prefab,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
ThirdPartyResources/Characters/Mage/Orb/Atlas.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; Unity material referencing character texture (texture rows carry the real license),n/a
ThirdPartyResources/Characters/Mage/Orb/Atlas.png,texture,Unity-EULA,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,"skill icon / VFX texture, likely BizachiCode-original. embed only, no standalone redistribution; upload Restricted. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps",unverified
ThirdPartyResources/Characters/Mage/Orb/Planet_11.fbx,mesh,CC0,low,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,"likely a poly.pizza space/planet pack model; unverified; publisher disclosure covers ThirdPartyResources models as CC0. mesh <=20k tri, single UV, watertight; identical MeshId+TextureId for instancing",unverified
ThirdPartyResources/Characters/Mage/Orb/Planet_11.prefab,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
ThirdPartyResources/Characters/Mage/SkeletonMage.prefab,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
ThirdPartyResources/Characters/Mage/SkeletonMageSkin1.prefab,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
ThirdPartyResources/Characters/Mage/SkillBlackhole.prefab,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
ThirdPartyResources/Characters/Mage/Staff/Staff.fbx,mesh,CC0,medium,https://github.com/KayKit-Game-Assets/KayKit-Character-Pack-Skeletons-1.0,B,"near-match to KayKit original Skeleton_Staff.fbx (KayKit Skeletons); template file is a re-export; prefer Path A original from extraction/originals. mesh <=20k tri, single UV, watertight; identical MeshId+TextureId for instancing",unverified
ThirdPartyResources/Characters/Mage/Staff/skeleton 1.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; Unity material referencing character texture (texture rows carry the real license),n/a
ThirdPartyResources/Characters/Skeleton Warrior/DashWarrior.asset,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; ScriptableObject skill data - rebuild as Luau Config (values already extracted to extraction/gamedata-json where applicable),n/a
ThirdPartyResources/Characters/Skeleton Warrior/Materials/Glow.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; Unity material referencing character texture (texture rows carry the real license),n/a
ThirdPartyResources/Characters/Skeleton Warrior/Materials/skeleton.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; Unity material referencing character texture (texture rows carry the real license),n/a
ThirdPartyResources/Characters/Skeleton Warrior/Models/Black.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; Unity material referencing character texture (texture rows carry the real license),n/a
ThirdPartyResources/Characters/Skeleton Warrior/Models/DarkBrown.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; Unity material referencing character texture (texture rows carry the real license),n/a
ThirdPartyResources/Characters/Skeleton Warrior/Models/DarkSteel.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; Unity material referencing character texture (texture rows carry the real license),n/a
ThirdPartyResources/Characters/Skeleton Warrior/Models/LightRed.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; Unity material referencing character texture (texture rows carry the real license),n/a
ThirdPartyResources/Characters/Skeleton Warrior/Models/LightRedEmission.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; Unity material referencing character texture (texture rows carry the real license),n/a
ThirdPartyResources/Characters/Skeleton Warrior/Models/Red.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; Unity material referencing character texture (texture rows carry the real license),n/a
ThirdPartyResources/Characters/Skeleton Warrior/Models/RedEmission.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; Unity material referencing character texture (texture rows carry the real license),n/a
ThirdPartyResources/Characters/Skeleton Warrior/Models/Skeleton_Warrior.fbx,mesh,CC0,high,https://github.com/KayKit-Game-Assets/KayKit-Character-Pack-Skeletons-1.0,A,"KayKit Skeletons pack character (exact name; deform-bone set + submesh names match repo GLB; texture sha256-identical). Template file is 27MB ASCII re-export - import from extraction/originals/kaykit-skeletons instead. rigged mesh: use Roblox Importer (not bulk), <=4 bone influences/vertex, frozen transforms",verified
ThirdPartyResources/Characters/Skeleton Warrior/Models/Skeleton_Warrior.prefab,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
ThirdPartyResources/Characters/Skeleton Warrior/Models/Sword.fbx,mesh,CC0,medium,https://github.com/KayKit-Game-Assets/KayKit-Character-Pack-Skeletons-1.0,B,"near-match to KayKit original sword_1handed.fbx (KayKit Adventurers, hash differs); template file is a re-export; prefer Path A original from extraction/originals. mesh <=20k tri, single UV, watertight; identical MeshId+TextureId for instancing",unverified
ThirdPartyResources/Characters/Skeleton Warrior/SkeletonWarriorFire.prefab,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
ThirdPartyResources/Characters/Skeleton Warrior/SkeletonWarriorSkin1.prefab,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
ThirdPartyResources/Characters/Skeleton Warrior/SkillNormalUltimate.prefab,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
ThirdPartyResources/Characters/Skeleton Warrior/SwordAttack.asset,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; ScriptableObject skill data - rebuild as Luau Config (values already extracted to extraction/gamedata-json where applicable),n/a
ThirdPartyResources/Characters/Skeleton Warrior/SwordSlash 1.prefab,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
ThirdPartyResources/Characters/Skeleton Warrior/SwordSlash.prefab,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
ThirdPartyResources/Characters/Skeleton Warrior/Textures/skeleton_texture.png,texture,CC0,high,https://github.com/KayKit-Game-Assets/KayKit-Character-Pack-Skeletons-1.0,A,byte-identical (sha256) to KayKit Skeletons texture. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,verified
ThirdPartyResources/Characters/Skeleton Warrior/WarriorAA.asset,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; ScriptableObject skill data - rebuild as Luau Config (values already extracted to extraction/gamedata-json where applicable),n/a
ThirdPartyResources/Characters/Skeleton Warrior/WarriorAA.png,texture,Unity-EULA,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,"skill icon / VFX texture, likely BizachiCode-original. embed only, no standalone redistribution; upload Restricted. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps",unverified
ThirdPartyResources/Characters/Skeleton Warrior/WarriorDash.png,texture,Unity-EULA,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,"skill icon / VFX texture, likely BizachiCode-original. embed only, no standalone redistribution; upload Restricted. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps",unverified
ThirdPartyResources/Characters/Skeleton Warrior/WarriorMultiSword.png,texture,Unity-EULA,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,"skill icon / VFX texture, likely BizachiCode-original. embed only, no standalone redistribution; upload Restricted. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps",unverified
ThirdPartyResources/Characters/Skeleton Warrior/WarriorSkill1.png,texture,Unity-EULA,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,"skill icon / VFX texture, likely BizachiCode-original. embed only, no standalone redistribution; upload Restricted. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps",unverified
ThirdPartyResources/Characters/Skeleton Warrior/WarriorUltimate.asset,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; ScriptableObject skill data - rebuild as Luau Config (values already extracted to extraction/gamedata-json where applicable),n/a
ThirdPartyResources/Characters/SkeletonAssasin/Assasin1.asset,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; ScriptableObject skill data - rebuild as Luau Config (values already extracted to extraction/gamedata-json where applicable),n/a
ThirdPartyResources/Characters/SkeletonAssasin/Assasin2.asset,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; ScriptableObject skill data - rebuild as Luau Config (values already extracted to extraction/gamedata-json where applicable),n/a
ThirdPartyResources/Characters/SkeletonAssasin/AssasinAA.asset,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; ScriptableObject skill data - rebuild as Luau Config (values already extracted to extraction/gamedata-json where applicable),n/a
ThirdPartyResources/Characters/SkeletonAssasin/Blade.fbx,mesh,CC0,medium,https://github.com/KayKit-Game-Assets/KayKit-Character-Pack-Skeletons-1.0,B,"near-match to KayKit original Skeleton_Blade.fbx (KayKit Skeletons); template file is a re-export; prefer Path A original from extraction/originals. mesh <=20k tri, single UV, watertight; identical MeshId+TextureId for instancing",unverified
ThirdPartyResources/Characters/SkeletonAssasin/BladeSlash.prefab,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
ThirdPartyResources/Characters/SkeletonAssasin/CharacterAssasin.prefab,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
ThirdPartyResources/Characters/SkeletonAssasin/CharacterAssasinSkin1.prefab,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
ThirdPartyResources/Characters/SkeletonAssasin/GunnerController 1.controller,animation,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; Mecanim state machine - re-implement in Luau with AnimationTrack priority/loops,n/a
ThirdPartyResources/Characters/SkeletonAssasin/skeleton 2.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; Unity material referencing character texture (texture rows carry the real license),n/a
ThirdPartyResources/Characters/SkeletonAssasin/skeleton.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; Unity material referencing character texture (texture rows carry the real license),n/a
ThirdPartyResources/Characters/SkeletonGunner/Materials/Glow 1.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; Unity material referencing character texture (texture rows carry the real license),n/a
ThirdPartyResources/Characters/SkeletonGunner/Materials/Glow.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; Unity material referencing character texture (texture rows carry the real license),n/a
ThirdPartyResources/Characters/SkeletonGunner/Materials/GunnerSkin1.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; Unity material referencing character texture (texture rows carry the real license),n/a
ThirdPartyResources/Characters/SkeletonGunner/Materials/skeleton 1.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; Unity material referencing character texture (texture rows carry the real license),n/a
ThirdPartyResources/Characters/SkeletonGunner/Materials/skeleton.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; Unity material referencing character texture (texture rows carry the real license),n/a
ThirdPartyResources/Characters/SkeletonGunner/Models/Bullet.fbx,mesh,CC0,low,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,"projectile mesh; no pack name match; unverified; publisher disclosure covers ThirdPartyResources models as CC0. mesh <=20k tri, single UV, watertight; identical MeshId+TextureId for instancing",unverified
ThirdPartyResources/Characters/SkeletonGunner/Models/Color.png,texture,CC0,low,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,"character atlas, poly.pizza-sourced per disclosure; per-file unverified. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps",unverified
ThirdPartyResources/Characters/SkeletonGunner/Models/Gun2.fbx,mesh,CC0,low,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,"gun mesh for SkeletonGunner; no pack name match (cf. EXTRA-tier shotgun); unverified; publisher disclosure covers ThirdPartyResources models as CC0. mesh <=20k tri, single UV, watertight; identical MeshId+TextureId for instancing",unverified
ThirdPartyResources/Characters/SkeletonGunner/Models/Materials/Color.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; Unity material referencing character texture (texture rows carry the real license),n/a
ThirdPartyResources/Characters/SkeletonGunner/Models/Materials/Gold.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; Unity material referencing character texture (texture rows carry the real license),n/a
ThirdPartyResources/Characters/SkeletonGunner/Models/Materials/Mat.5.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; Unity material referencing character texture (texture rows carry the real license),n/a
ThirdPartyResources/Characters/SkeletonGunner/Models/Skeleton_Rogue.fbx,mesh,CC0,high,https://github.com/KayKit-Game-Assets/KayKit-Character-Pack-Skeletons-1.0,A,"KayKit Skeletons pack character (exact name; deform-bone set + submesh names match repo GLB; texture sha256-identical). Template file is 27MB ASCII re-export - import from extraction/originals/kaykit-skeletons instead. rigged mesh: use Roblox Importer (not bulk), <=4 bone influences/vertex, frozen transforms",verified
ThirdPartyResources/Characters/SkeletonGunner/Models/Skeleton_Rogue.prefab,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
ThirdPartyResources/Characters/SkeletonGunner/MultiWaterShots.asset,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; ScriptableObject skill data - rebuild as Luau Config (values already extracted to extraction/gamedata-json where applicable),n/a
ThirdPartyResources/Characters/SkeletonGunner/Skeleton_Gunner.prefab,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
ThirdPartyResources/Characters/SkeletonGunner/Skeleton_GunnerSkin1.prefab,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
ThirdPartyResources/Characters/SkeletonGunner/Textures/skeleton_texture 1.png,texture,CC0,medium,https://github.com/KayKit-Game-Assets/KayKit-Character-Pack-Skeletons-1.0,B,recolor variant of CC0 skeleton_texture (skin variant); embed-only as modified copy. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,bundled-license
ThirdPartyResources/Characters/SkeletonGunner/Textures/skeleton_texture 2.png,texture,CC0,medium,https://github.com/KayKit-Game-Assets/KayKit-Character-Pack-Skeletons-1.0,B,recolor variant of CC0 skeleton_texture (skin variant); embed-only as modified copy. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,bundled-license
ThirdPartyResources/Characters/SkeletonGunner/Textures/skeleton_texture.png,texture,CC0,high,https://github.com/KayKit-Game-Assets/KayKit-Character-Pack-Skeletons-1.0,A,byte-identical (sha256) to KayKit Skeletons texture. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,verified
ThirdPartyResources/Characters/SkeletonGunner/TripleWaterShot.asset,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; ScriptableObject skill data - rebuild as Luau Config (values already extracted to extraction/gamedata-json where applicable),n/a
ThirdPartyResources/Characters/SkeletonGunner/WaterBullet.prefab,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
ThirdPartyResources/Characters/SkeletonGunner/WaterBulletBig.prefab,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
ThirdPartyResources/Characters/SkeletonGunner/WaterReverseDash.asset,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; ScriptableObject skill data - rebuild as Luau Config (values already extracted to extraction/gamedata-json where applicable),n/a
ThirdPartyResources/Characters/SkeletonGunner/WaterShotAA.asset,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; ScriptableObject skill data - rebuild as Luau Config (values already extracted to extraction/gamedata-json where applicable),n/a
ThirdPartyResources/Characters/Survival/Materials/Atlas.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; Unity material referencing character texture (texture rows carry the real license),n/a
