path,type,format,size_bytes,poly_count,notes
ThirdPartyResources/3DModels/KayKit - Adventurers/Animations/Combat/Unarmed/Unarmed_Melee_Attack_Punch_B.anim,animation,anim,365334,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Animations/Combat/Unarmed/Unarmed_Pose.anim,animation,anim,90049,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Animations/General/Cheer.anim,animation,anim,364559,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Animations/General/Idle.anim,animation,anim,165794,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Animations/General/Idle_B.anim,animation,anim,238317,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Animations/General/Interact.anim,animation,anim,214051,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Animations/General/Lie_Down.anim,animation,anim,394135,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Animations/General/Lie_Idle.anim,animation,anim,137040,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Animations/General/Lie_Pose.anim,animation,anim,90205,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Animations/General/Lie_StandUp.anim,animation,anim,321433,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Animations/General/PickUp.anim,animation,anim,233598,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Animations/General/Sit_Chair_Down.anim,animation,anim,270246,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Animations/General/Sit_Chair_Idle.anim,animation,anim,199230,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Animations/General/Sit_Chair_Pose.anim,animation,anim,90219,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Animations/General/Sit_Chair_StandUp.anim,animation,anim,249937,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Animations/General/Sit_Floor_Down.anim,animation,anim,258954,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Animations/General/Sit_Floor_Idle.anim,animation,anim,189874,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Animations/General/Sit_Floor_Pose.anim,animation,anim,90165,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Animations/General/Sit_Floor_StandUp.anim,animation,anim,227564,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Animations/General/Spawn_Air.anim,animation,anim,225453,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Animations/General/Spawn_Ground.anim,animation,anim,225422,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Animations/General/T-Pose.anim,animation,anim,90079,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Animations/General/Throw.anim,animation,anim,339554,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Animations/General/Use_Item.anim,animation,anim,235527,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Animations/Movement/Dodge_Backward.anim,animation,anim,180807,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Animations/Movement/Dodge_Forward.anim,animation,anim,193783,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Animations/Movement/Dodge_Left.anim,animation,anim,184956,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Animations/Movement/Dodge_Right.anim,animation,anim,186735,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Animations/Movement/Jump_Full_Long.anim,animation,anim,519619,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Animations/Movement/Jump_Full_Short.anim,animation,anim,381593,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Animations/Movement/Jump_Idle.anim,animation,anim,191556,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Animations/Movement/Jump_Land.anim,animation,anim,253439,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Animations/Movement/Jump_Start.anim,animation,anim,232746,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Animations/Movement/Running_A.anim,animation,anim,332132,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Animations/Movement/Running_B.anim,animation,anim,357733,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Animations/Movement/Running_C.anim,animation,anim,329203,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Animations/Movement/Running_Strafe_Left.anim,animation,anim,324975,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Animations/Movement/Running_Strafe_Right.anim,animation,anim,324771,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Animations/Movement/Walking_A.anim,animation,anim,357442,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Animations/Movement/Walking_B.anim,animation,anim,373953,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Animations/Movement/Walking_Backwards.anim,animation,anim,341625,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Animations/Movement/Walking_C.anim,animation,anim,351908,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Animations/Movement/Walking_D_Skeletons.anim,animation,anim,333502,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Animations/Skeletons/Death_C_Skeletons.anim,animation,anim,389305,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Animations/Skeletons/Death_C_Skeletons_Resurrect.anim,animation,anim,496057,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Animations/Skeletons/Skeleton_Inactive_Standing_Pose.anim,animation,anim,90230,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Animations/Skeletons/Skeletons_Awaken_Floor.anim,animation,anim,553809,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Animations/Skeletons/Skeletons_Awaken_Floor_Long.anim,animation,anim,723491,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Animations/Skeletons/Skeletons_Awaken_Standing.anim,animation,anim,399381,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Animations/Skeletons/Skeletons_Inactive_Floor_Pose.anim,animation,anim,90174,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Animations/Skeletons/Spawn_Ground_Skeletons.anim,animation,anim,562044,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Avatar/CharacterAvatar.asset,other,asset,55493,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Avatar/KayMask.mask,other,mask,351,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Avatar/RogueTopMask.mask,other,mask,3661,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Avatar/TopMaskHumanoid.mask,other,mask,359,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/License.txt,other,txt,540,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Materials/URP/barbarian_texture.mat,other,mat,3839,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Materials/URP/druid_texture.mat,other,mat,3834,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Materials/URP/engineer_texture.mat,other,mat,3836,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Materials/URP/knight_texture.mat,other,mat,3836,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Materials/URP/mage_texture.mat,other,mat,3834,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Materials/URP/rogue_texture.mat,other,mat,3834,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Materials/barbarian_texture.mat,other,mat,3839,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Materials/druid_texture.mat,other,mat,3835,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Materials/engineer_texture.mat,other,mat,3837,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Materials/knight_texture.mat,other,mat,16794,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Materials/mage_texture.mat,other,mat,3833,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Materials/rogue_texture.mat,other,mat,16794,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Models/Accessories/ammo_crate.fbx,mesh,fbx,24316,n/a,kaykit-candidate
ThirdPartyResources/3DModels/KayKit - Adventurers/Models/Accessories/ammo_crate_withLid.fbx,mesh,fbx,45436,n/a,kaykit-candidate
ThirdPartyResources/3DModels/KayKit - Adventurers/Models/Accessories/arrow.fbx,mesh,fbx,20524,n/a,kaykit-candidate
ThirdPartyResources/3DModels/KayKit - Adventurers/Models/Accessories/arrow_bundle.fbx,mesh,fbx,28700,n/a,kaykit-candidate
ThirdPartyResources/3DModels/KayKit - Adventurers/Models/Accessories/axe_1handed.fbx,mesh,fbx,28060,n/a,kaykit-candidate
ThirdPartyResources/3DModels/KayKit - Adventurers/Models/Accessories/axe_2handed.fbx,mesh,fbx,37580,n/a,kaykit-candidate
ThirdPartyResources/3DModels/KayKit - Adventurers/Models/Accessories/crossbow_1handed.fbx,mesh,fbx,38796,n/a,kaykit-candidate
ThirdPartyResources/3DModels/KayKit - Adventurers/Models/Accessories/crossbow_2handed.fbx,mesh,fbx,47068,n/a,kaykit-candidate
ThirdPartyResources/3DModels/KayKit - Adventurers/Models/Accessories/dagger.fbx,mesh,fbx,24908,n/a,kaykit-candidate
ThirdPartyResources/3DModels/KayKit - Adventurers/Models/Accessories/druid_staff.fbx,mesh,fbx,55756,n/a,kaykit-candidate
ThirdPartyResources/3DModels/KayKit - Adventurers/Models/Accessories/engineer_Wrench.fbx,mesh,fbx,35132,n/a,kaykit-candidate
ThirdPartyResources/3DModels/KayKit - Adventurers/Models/Accessories/mug_empty.fbx,mesh,fbx,29308,n/a,kaykit-candidate
ThirdPartyResources/3DModels/KayKit - Adventurers/Models/Accessories/mug_full.fbx,mesh,fbx,30636,n/a,kaykit-candidate
ThirdPartyResources/3DModels/KayKit - Adventurers/Models/Accessories/potion_huge_blue.fbx,mesh,fbx,29116,n/a,kaykit-candidate
ThirdPartyResources/3DModels/KayKit - Adventurers/Models/Accessories/potion_huge_green.fbx,mesh,fbx,29164,n/a,kaykit-candidate
ThirdPartyResources/3DModels/KayKit - Adventurers/Models/Accessories/potion_huge_orange.fbx,mesh,fbx,29148,n/a,kaykit-candidate
ThirdPartyResources/3DModels/KayKit - Adventurers/Models/Accessories/potion_huge_red.fbx,mesh,fbx,29116,n/a,kaykit-candidate
ThirdPartyResources/3DModels/KayKit - Adventurers/Models/Accessories/potion_large_blue.fbx,mesh,fbx,24140,n/a,kaykit-candidate
ThirdPartyResources/3DModels/KayKit - Adventurers/Models/Accessories/potion_large_green.fbx,mesh,fbx,24156,n/a,kaykit-candidate
ThirdPartyResources/3DModels/KayKit - Adventurers/Models/Accessories/potion_large_orange.fbx,mesh,fbx,24140,n/a,kaykit-candidate
ThirdPartyResources/3DModels/KayKit - Adventurers/Models/Accessories/potion_large_red.fbx,mesh,fbx,24140,n/a,kaykit-candidate
ThirdPartyResources/3DModels/KayKit - Adventurers/Models/Accessories/potion_medium_blue.fbx,mesh,fbx,24108,n/a,kaykit-candidate
ThirdPartyResources/3DModels/KayKit - Adventurers/Models/Accessories/potion_medium_green.fbx,mesh,fbx,24140,n/a,kaykit-candidate
ThirdPartyResources/3DModels/KayKit - Adventurers/Models/Accessories/potion_medium_orange.fbx,mesh,fbx,24124,n/a,kaykit-candidate
ThirdPartyResources/3DModels/KayKit - Adventurers/Models/Accessories/potion_medium_red.fbx,mesh,fbx,24108,n/a,kaykit-candidate
ThirdPartyResources/3DModels/KayKit - Adventurers/Models/Accessories/potion_small_blue.fbx,mesh,fbx,22636,n/a,kaykit-candidate
ThirdPartyResources/3DModels/KayKit - Adventurers/Models/Accessories/potion_small_green.fbx,mesh,fbx,22636,n/a,kaykit-candidate
ThirdPartyResources/3DModels/KayKit - Adventurers/Models/Accessories/potion_small_orange.fbx,mesh,fbx,22636,n/a,kaykit-candidate
ThirdPartyResources/3DModels/KayKit - Adventurers/Models/Accessories/potion_small_red.fbx,mesh,fbx,22652,n/a,kaykit-candidate
ThirdPartyResources/3DModels/KayKit - Adventurers/Models/Accessories/quiver.fbx,mesh,fbx,28092,n/a,kaykit-candidate
ThirdPartyResources/3DModels/KayKit - Adventurers/Models/Accessories/shield_badge.fbx,mesh,fbx,27596,n/a,kaykit-candidate
ThirdPartyResources/3DModels/KayKit - Adventurers/Models/Accessories/shield_badge_color.fbx,mesh,fbx,27596,n/a,kaykit-candidate
ThirdPartyResources/3DModels/KayKit - Adventurers/Models/Accessories/shield_round.fbx,mesh,fbx,28556,n/a,kaykit-candidate
ThirdPartyResources/3DModels/KayKit - Adventurers/Models/Accessories/shield_round_barbarian.fbx,mesh,fbx,28524,n/a,kaykit-candidate
ThirdPartyResources/3DModels/KayKit - Adventurers/Models/Accessories/shield_round_color.fbx,mesh,fbx,28508,n/a,kaykit-candidate
ThirdPartyResources/3DModels/KayKit - Adventurers/Models/Accessories/shield_spikes.fbx,mesh,fbx,33596,n/a,kaykit-candidate
ThirdPartyResources/3DModels/KayKit - Adventurers/Models/Accessories/shield_spikes_color.fbx,mesh,fbx,33596,n/a,kaykit-candidate
ThirdPartyResources/3DModels/KayKit - Adventurers/Models/Accessories/shield_square.fbx,mesh,fbx,27884,n/a,kaykit-candidate
ThirdPartyResources/3DModels/KayKit - Adventurers/Models/Accessories/shield_square_color.fbx,mesh,fbx,27916,n/a,kaykit-candidate
ThirdPartyResources/3DModels/KayKit - Adventurers/Models/Accessories/shotgun.fbx,mesh,fbx,55292,n/a,kaykit-candidate
ThirdPartyResources/3DModels/KayKit - Adventurers/Models/Accessories/smokebomb.fbx,mesh,fbx,27596,n/a,kaykit-candidate
ThirdPartyResources/3DModels/KayKit - Adventurers/Models/Accessories/spellbook_closed.fbx,mesh,fbx,27276,n/a,kaykit-candidate
ThirdPartyResources/3DModels/KayKit - Adventurers/Models/Accessories/spellbook_open.fbx,mesh,fbx,27468,n/a,kaykit-candidate
ThirdPartyResources/3DModels/KayKit - Adventurers/Models/Accessories/staff.fbx,mesh,fbx,32780,n/a,kaykit-candidate
ThirdPartyResources/3DModels/KayKit - Adventurers/Models/Accessories/sword_1handed.fbx,mesh,fbx,28428,n/a,kaykit-candidate
ThirdPartyResources/3DModels/KayKit - Adventurers/Models/Accessories/sword_2handed.fbx,mesh,fbx,32044,n/a,kaykit-candidate
ThirdPartyResources/3DModels/KayKit - Adventurers/Models/Accessories/sword_2handed_color.fbx,mesh,fbx,32060,n/a,kaykit-candidate
ThirdPartyResources/3DModels/KayKit - Adventurers/Models/Accessories/wand.fbx,mesh,fbx,23516,n/a,kaykit-candidate
ThirdPartyResources/3DModels/KayKit - Adventurers/Models/Characters/barbarian.fbx,mesh,fbx,486060,n/a,kaykit-candidate
ThirdPartyResources/3DModels/KayKit - Adventurers/Models/Characters/druid.fbx,mesh,fbx,550972,n/a,kaykit-candidate
ThirdPartyResources/3DModels/KayKit - Adventurers/Models/Characters/engineer.fbx,mesh,fbx,537500,n/a,kaykit-candidate
ThirdPartyResources/3DModels/KayKit - Adventurers/Models/Characters/knight.fbx,mesh,fbx,490108,n/a,kaykit-candidate
ThirdPartyResources/3DModels/KayKit - Adventurers/Models/Characters/mage.fbx,mesh,fbx,479692,n/a,kaykit-candidate
ThirdPartyResources/3DModels/KayKit - Adventurers/Models/Characters/rogue.fbx,mesh,fbx,469756,n/a,kaykit-candidate
ThirdPartyResources/3DModels/KayKit - Adventurers/Models/Characters/rogue_hooded.fbx,mesh,fbx,456924,n/a,kaykit-candidate
ThirdPartyResources/3DModels/KayKit - Adventurers/Prefabs/Accessories/ammo_crate.prefab,other,prefab,2440,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Prefabs/Accessories/ammo_crate_withLid.prefab,other,prefab,4921,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Prefabs/Accessories/arrow.prefab,other,prefab,2434,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Prefabs/Accessories/arrow_bundle.prefab,other,prefab,2441,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Prefabs/Accessories/axe_1handed.prefab,other,prefab,2440,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Prefabs/Accessories/axe_2handed.prefab,other,prefab,2440,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Prefabs/Accessories/crossbow_1handed.prefab,other,prefab,2445,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Prefabs/Accessories/crossbow_2handed.prefab,other,prefab,2445,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Prefabs/Accessories/dagger.prefab,other,prefab,2436,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Prefabs/Accessories/druid_staff.prefab,other,prefab,2441,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Prefabs/Accessories/engineer_Wrench.prefab,other,prefab,2444,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Prefabs/Accessories/mug_empty.prefab,other,prefab,2439,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Prefabs/Accessories/mug_full.prefab,other,prefab,2437,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Prefabs/Accessories/potion_huge_blue.prefab,other,prefab,2446,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Prefabs/Accessories/potion_huge_green.prefab,other,prefab,2445,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Prefabs/Accessories/potion_huge_orange.prefab,other,prefab,2448,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Prefabs/Accessories/potion_huge_red.prefab,other,prefab,2445,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Prefabs/Accessories/potion_large_blue.prefab,other,prefab,2446,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Prefabs/Accessories/potion_large_green.prefab,other,prefab,2448,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Prefabs/Accessories/potion_large_orange.prefab,other,prefab,2449,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Prefabs/Accessories/potion_large_red.prefab,other,prefab,2446,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Prefabs/Accessories/potion_medium_blue.prefab,other,prefab,2446,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Prefabs/Accessories/potion_medium_green.prefab,other,prefab,2449,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Prefabs/Accessories/potion_medium_orange.prefab,other,prefab,2450,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Prefabs/Accessories/potion_medium_red.prefab,other,prefab,2446,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Prefabs/Accessories/potion_small_blue.prefab,other,prefab,2446,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Prefabs/Accessories/potion_small_green.prefab,other,prefab,2448,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Prefabs/Accessories/potion_small_orange.prefab,other,prefab,2448,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Prefabs/Accessories/potion_small_red.prefab,other,prefab,2444,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Prefabs/Accessories/quiver.prefab,other,prefab,2435,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Prefabs/Accessories/shield_badge.prefab,other,prefab,2441,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Prefabs/Accessories/shield_badge_color.prefab,other,prefab,2447,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Prefabs/Accessories/shield_round.prefab,other,prefab,2442,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Prefabs/Accessories/shield_round_barbarian.prefab,other,prefab,2450,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Prefabs/Accessories/shield_round_color.prefab,other,prefab,2447,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Prefabs/Accessories/shield_spikes.prefab,other,prefab,2442,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Prefabs/Accessories/shield_spikes_color.prefab,other,prefab,2449,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Prefabs/Accessories/shield_square.prefab,other,prefab,2442,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Prefabs/Accessories/shield_square_color.prefab,other,prefab,2448,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Prefabs/Accessories/shotgun.prefab,other,prefab,2436,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Prefabs/Accessories/smokebomb.prefab,other,prefab,2439,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Prefabs/Accessories/spellbook_closed.prefab,other,prefab,2446,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Prefabs/Accessories/spellbook_open.prefab,other,prefab,2444,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Prefabs/Accessories/staff.prefab,other,prefab,2435,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Prefabs/Accessories/sword_1handed.prefab,other,prefab,2443,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Prefabs/Accessories/sword_2handed.prefab,other,prefab,2443,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Prefabs/Accessories/sword_2handed_color.prefab,other,prefab,2449,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Prefabs/Accessories/wand.prefab,other,prefab,2433,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Prefabs/Characters/barbarian.prefab,other,prefab,52914,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Prefabs/Characters/druid.prefab,other,prefab,50345,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Prefabs/Characters/engineer.prefab,other,prefab,52912,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Prefabs/Characters/knight.prefab,other,prefab,52879,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Prefabs/Characters/mage.prefab,other,prefab,52827,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Prefabs/Characters/rogue.prefab,other,prefab,50229,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Prefabs/Characters/rogue_hooded.prefab,other,prefab,49423,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Textures/Barbarian/barbarian_texture 1.png,texture,png,31711,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Textures/Barbarian/barbarian_texture.png,texture,png,15089,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Textures/Barbarian/barbarian_texture_alt_A.png,texture,png,14821,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Textures/Barbarian/barbarian_texture_alt_B.png,texture,png,14986,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Textures/Barbarian/barbarian_texture_alt_C.png,texture,png,15536,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Textures/Druid/druid_texture.png,texture,png,16730,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Textures/Druid/druid_texture_alt_A.png,texture,png,16820,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Textures/Druid/druid_texture_alt_B.png,texture,png,17592,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Textures/Druid/druid_texture_alt_C.png,texture,png,16298,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Textures/Engineer/engineer_texture.png,texture,png,17331,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Textures/Engineer/engineer_texture_alt_A.png,texture,png,16497,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Textures/Engineer/engineer_texture_alt_B.png,texture,png,16503,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Textures/Engineer/engineer_texture_alt_C.png,texture,png,18230,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Textures/Knight/knight_texture.png,texture,png,14172,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Textures/Knight/knight_texture_alt_A.png,texture,png,16152,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Textures/Knight/knight_texture_alt_B.png,texture,png,17393,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Textures/Knight/knight_texture_alt_C.png,texture,png,16251,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Textures/Mage/mage_texture.png,texture,png,16311,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Textures/Mage/mage_texture_alt_A.png,texture,png,16115,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Textures/Mage/mage_texture_alt_B.png,texture,png,15198,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Textures/Mage/mage_texture_alt_C.png,texture,png,17291,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Textures/Rogue/Materials/rogue_texture_alt_A.mat,other,mat,14158,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Textures/Rogue/Materials/rogue_texture_alt_B.mat,other,mat,14158,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Textures/Rogue/rogue_texture 1.png,texture,png,18078,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Textures/Rogue/rogue_texture.png,texture,png,16670,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Textures/Rogue/rogue_texture_alt_A.png,texture,png,14210,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Textures/Rogue/rogue_texture_alt_B.png,texture,png,14526,n/a,
ThirdPartyResources/3DModels/KayKit - Adventurers/Textures/Rogue/rogue_texture_alt_C.png,texture,png,14125,n/a,
ThirdPartyResources/3DModels/MiniArena/License.txt,other,txt,747,n/a,
ThirdPartyResources/3DModels/MiniArena/Materials/colormap 1.mat,other,mat,4900,n/a,
ThirdPartyResources/3DModels/MiniArena/Materials/colormap 2.mat,other,mat,17810,n/a,
ThirdPartyResources/3DModels/MiniArena/Materials/colormap.mat,other,mat,18007,n/a,
ThirdPartyResources/3DModels/MiniArena/Models/banner.fbx,mesh,fbx,30096,n/a,
ThirdPartyResources/3DModels/MiniArena/Models/block.fbx,mesh,fbx,27472,n/a,
ThirdPartyResources/3DModels/MiniArena/Models/border-corner.fbx,mesh,fbx,26656,n/a,
ThirdPartyResources/3DModels/MiniArena/Models/border-straight.fbx,mesh,fbx,26320,n/a,
ThirdPartyResources/3DModels/MiniArena/Models/bricks.fbx,mesh,fbx,27680,n/a,
ThirdPartyResources/3DModels/MiniArena/Models/character-soldier.fbx,mesh,fbx,531808,n/a,
ThirdPartyResources/3DModels/MiniArena/Models/column-damaged.fbx,mesh,fbx,29008,n/a,
ThirdPartyResources/3DModels/MiniArena/Models/column.fbx,mesh,fbx,28800,n/a,
ThirdPartyResources/3DModels/MiniArena/Models/floor-detail.fbx,mesh,fbx,26624,n/a,
ThirdPartyResources/3DModels/MiniArena/Models/floor.fbx,mesh,fbx,23936,n/a,
ThirdPartyResources/3DModels/MiniArena/Models/stairs-corner-inner.fbx,mesh,fbx,27168,n/a,
ThirdPartyResources/3DModels/MiniArena/Models/stairs-corner.fbx,mesh,fbx,27056,n/a,
ThirdPartyResources/3DModels/MiniArena/Models/stairs.fbx,mesh,fbx,25536,n/a,
ThirdPartyResources/3DModels/MiniArena/Models/statue.fbx,mesh,fbx,44720,n/a,
ThirdPartyResources/3DModels/MiniArena/Models/tree.fbx,mesh,fbx,42048,n/a,
ThirdPartyResources/3DModels/MiniArena/Models/trophy.fbx,mesh,fbx,33056,n/a,
ThirdPartyResources/3DModels/MiniArena/Models/wall-corner.fbx,mesh,fbx,33344,n/a,
ThirdPartyResources/3DModels/MiniArena/Models/wall-gate.fbx,mesh,fbx,36880,n/a,
ThirdPartyResources/3DModels/MiniArena/Models/wall.fbx,mesh,fbx,28496,n/a,
